"(PDH-TSV 4.0) (Iran Standard Time)(-210)"	"\\SALAVATI-989DEF\Memory\Cache Bytes"	"\\SALAVATI-989DEF\Memory\Pool Paged Allocs"	"\\SALAVATI-989DEF\Memory\System Driver Total Bytes"	"\\SALAVATI-989DEF\System\Context Switches/sec"	"\\SALAVATI-989DEF\Thread(_Total/_Total)\Context Switches/sec"
"12/11/2009 14:48:48.388"	"63721472"	"57063"	"3018752"	"1489.7574307157965"	"1479.6778811169077"
"12/11/2009 14:48:49.388"	"63725568"	"57072"	"3018752"	"1286.9405988450105"	"1285.9406449997541"
"12/11/2009 14:48:50.388"	"63750144"	"57081"	"3018752"	"1272.7477377952582"	"1273.7499013683253"
"12/11/2009 14:48:51.388"	"63750144"	"56968"	"3018752"	"1229.8925641813987"	"1229.8925641813987"
"12/11/2009 14:48:52.388"	"63737856"	"56852"	"3018752"	"1263.7005849705474"	"1263.7005849705474"
"12/11/2009 14:48:53.389"	"63737856"	"56863"	"3018752"	"1264.9813673454162"	"1265.9893206261695"
"12/11/2009 14:48:54.389"	"63741952"	"56872"	"3018752"	"1328.0287456871413"	"1321.0757156050097"
"12/11/2009 14:48:55.389"	"63758336"	"56881"	"3018752"	"1247.6620416575777"	"1247.6620416575777"
"12/11/2009 14:48:56.389"	"63758336"	"56890"	"3018752"	"1220.2871487418245"	"1220.2871487418245"
"12/11/2009 14:48:57.390"	"63754240"	"56771"	"3018752"	"1255.3546818738726"	"1255.3546818738726"
"12/11/2009 14:48:58.390"	"63754240"	"56785"	"3018752"	"1228.5045850066965"	"1227.5122549703422"
"12/11/2009 14:48:59.390"	"63758336"	"56794"	"3018752"	"1255.3256018339996"	"1255.3256018339996"
"12/11/2009 14:49:00.390"	"63778816"	"56803"	"3018752"	"1311.8540584534401"	"1311.8540584534401"
"12/11/2009 14:49:01.391"	"63778816"	"56812"	"3018752"	"1242.8034101793321"	"1242.8034101793321"
"12/11/2009 14:49:02.391"	"63778816"	"56821"	"3018752"	"1269.191454443999"	"1269.191454443999"
"12/11/2009 14:49:03.407"	"63778816"	"56835"	"3018752"	"1290.8377067074007"	"1289.8386063152122"
"12/11/2009 14:49:04.407"	"63778816"	"56853"	"3018752"	"1322.0739302977586"	"1322.0739302977586"
"12/11/2009 14:49:05.423"	"63795200"	"56867"	"3018752"	"1269.9392663433639"	"1266.9651697008737"
"12/11/2009 14:49:06.423"	"63799296"	"56876"	"3018752"	"1269.42518638825"	"1269.42518638825"
"12/11/2009 14:49:07.423"	"63799296"	"56888"	"3018752"	"1232.4968348515181"	"1231.5036867170688"
"12/11/2009 14:49:08.423"	"63799296"	"56899"	"3018752"	"1286.0767658051318"	"1286.0767658051318"
"12/11/2009 14:49:09.424"	"63799296"	"56908"	"3018752"	"1264.6878823354723"	"1264.6878823354723"
"12/11/2009 14:49:10.424"	"63815680"	"56925"	"3018752"	"1280.6086751359358"	"1270.548905496219"
"12/11/2009 14:49:11.424"	"63819776"	"56934"	"3018752"	"1239.8311671843735"	"1239.8311671843735"
"12/11/2009 14:49:12.424"	"63819776"	"56943"	"3018752"	"1240.7932150573968"	"1240.7932150573968"
"12/11/2009 14:49:13.424"	"63819776"	"56957"	"3018752"	"1256.7356513282587"	"1255.7413984395496"
"12/11/2009 14:49:14.425"	"63819776"	"56966"	"3018752"	"1259.330072336699"	"1259.330072336699"
"12/11/2009 14:49:15.425"	"63832064"	"56975"	"3018752"	"1267.8616007611781"	"1267.8616007611781"
