"(PDH-TSV 4.0) (Iran Standard Time)(-210)"	"\\SALAVATI-989DEF\Memory\Cache Bytes"	"\\SALAVATI-989DEF\Memory\Pool Paged Allocs"	"\\SALAVATI-989DEF\Memory\System Driver Total Bytes"	"\\SALAVATI-989DEF\System\Context Switches/sec"	"\\SALAVATI-989DEF\Thread(_Total/_Total)\Context Switches/sec"
"12/11/2009 16:45:47.984"	"44298240"	"41301"	"2215936"	"2968.6878639688889"	"2973.6638744683341"
"12/11/2009 16:45:48.984"	"44531712"	"42474"	"2215936"	"7192.2669158625513"	"7189.2755390779139"
"12/11/2009 16:45:49.984"	"44523520"	"42491"	"2215936"	"3656.3578975659925"	"3656.3578975659925"
"12/11/2009 16:45:50.984"	"44556288"	"42656"	"2215936"	"3611.4041211175086"	"3607.372411241854"
"12/11/2009 16:45:51.984"	"44838912"	"42804"	"2215936"	"5101.370588623523"	"5101.370588623523"
"12/11/2009 16:45:52.984"	"44576768"	"42607"	"2215936"	"4490.5711016488012"	"4438.2615816475163"
"12/11/2009 16:45:53.984"	"44634112"	"42725"	"2215936"	"4910.25143831266"	"4915.2516943598221"
"12/11/2009 16:45:54.984"	"44974080"	"42774"	"2215936"	"4492.5630428120903"	"4485.5559257667064"
"12/11/2009 16:45:55.984"	"44994560"	"42669"	"2215936"	"3327.90646411942"	"3320.9401527411796"
"12/11/2009 16:45:56.984"	"45207552"	"43058"	"2215936"	"3629.5889999000624"	"3625.5927554740783"
"12/11/2009 16:45:57.984"	"45576192"	"43736"	"2215936"	"3826.3210997880365"	"3832.3626594192806"
"12/11/2009 16:45:58.984"	"45588480"	"43980"	"2215936"	"2160.6662771826864"	"2156.7162474254965"
"12/11/2009 16:45:59.984"	"45690880"	"43951"	"2215936"	"2271.193614490468"	"2271.193614490468"
"12/11/2009 16:46:00.984"	"45740032"	"44060"	"2215936"	"2331.3854820800007"	"2330.3844578283561"
"12/11/2009 16:46:01.984"	"45633536"	"43963"	"2215936"	"2340.962296595389"	"2340.962296595389"
"12/11/2009 16:46:02.984"	"45793280"	"44066"	"2215936"	"2312.5911172771257"	"2312.5911172771257"
