"(PDH-TSV 4.0) (Iran Standard Time)(-210)"	"\\SALAVATI-ADBF30\Memory\Cache Bytes"	"\\SALAVATI-ADBF30\Memory\Pool Paged Allocs"	"\\SALAVATI-ADBF30\Memory\System Driver Total Bytes"	"\\SALAVATI-ADBF30\System\Context Switches/sec"	"\\SALAVATI-ADBF30\Thread(_Total/_Total)\Context Switches/sec"
"12/11/2009 13:24:09.796"	"63520768"	"51566"	"3018752"	"2678.257382303394"	"2673.2569017539104"
"12/11/2009 13:24:10.796"	"63553536"	"51391"	"3018752"	"2026.2475997037734"	"2018.2466220149136"
"12/11/2009 13:24:11.796"	"63672320"	"51509"	"3018752"	"1753.1911658056204"	"1754.1912748562795"
"12/11/2009 13:24:12.796"	"63766528"	"51557"	"3018752"	"1131.111509346779"	"1130.1114107531921"
"12/11/2009 13:24:13.796"	"63856640"	"51602"	"3018752"	"713.01301843288252"	"708.01292713952432"
"12/11/2009 13:24:14.796"	"63438848"	"51639"	"3018752"	"1654.1331703376522"	"1643.1322846824442"
"12/11/2009 13:24:15.796"	"62894080"	"51549"	"3018752"	"1694.1726591546596"	"1672.1704168279757"
"12/11/2009 13:24:16.796"	"62992384"	"51547"	"3018752"	"2120.2453735586341"	"2104.2435216827203"
"12/11/2009 13:24:17.796"	"62996480"	"51453"	"3018752"	"1388.1434064004222"	"1003.1036286884895"
"12/11/2009 13:24:18.796"	"63184896"	"51590"	"3018752"	"1628.1919092131113"	"1615.1903767685349"
"12/11/2009 13:24:19.796"	"63205376"	"51506"	"3018752"	"2185.2242361262365"	"2185.2242361262365"
"12/11/2009 13:24:20.796"	"63541248"	"51534"	"3018752"	"1690.1774096674028"	"1547.162398080161"
"12/11/2009 13:24:21.796"	"63279104"	"51398"	"3018752"	"1157.1317148056364"	"1153.131259438979"
"12/11/2009 13:24:22.796"	"62861312"	"51547"	"3018752"	"1135.1394442209998"	"1135.1394442209998"
"12/11/2009 13:24:23.796"	"62906368"	"51562"	"3018752"	"1134.1366916465654"	"1134.1366916465654"
"12/11/2009 13:24:24.796"	"63045632"	"51573"	"3018752"	"971.08673932090949"	"968.08647133124646"
"12/11/2009 13:24:25.796"	"63127552"	"51570"	"3018752"	"1417.1304584090885"	"1417.1304584090885"
"12/11/2009 13:24:26.796"	"63197184"	"51608"	"3018752"	"1818.700826455555"	"1814.7014843413042"
"12/11/2009 13:24:27.796"	"63275008"	"51580"	"3018752"	"1528.5653714332152"	"1531.5664814556626"
"12/11/2009 13:24:28.796"	"63295488"	"51520"	"3018752"	"2580.2617147628125"	"2577.2614104433205"
"12/11/2009 13:24:29.796"	"63389696"	"51562"	"3018752"	"1966.22392923955"	"1965.2238153386143"
"12/11/2009 13:24:30.796"	"63934464"	"51530"	"3018752"	"1866.221773916237"	"64.007606393697301"
"12/11/2009 13:24:31.796"	"63246336"	"51531"	"3018752"	"954.11341788898085"	"953.11329900230476"
"12/11/2009 13:24:32.796"	"63635456"	"51482"	"3018752"	"1554.1826085408227"	"1554.1826085408227"
